      0.000     0.000     0.581     0.420     0.259     0.241     0.310     0.388     0.431     0.428     0.392     0.344     0.304     0.283     0.285     0.305     0.337     0.372     0.403     0.424     0.432     0.429     0.415     0.395     0.373     0.352     0.336     0.326     0.324     0.329     0.340     0.356     0.374     0.391     0.407     0.418     0.425     0.426     0.421     0.411     0.397     0.380     0.361     0.342     0.323     0.306     0.293     0.282     0.276     0.273     0.273     0.276     0.282     0.289     0.296     0.304     0.310     0.315     0.318     0.319     0.317     0.313     0.306     0.297     0.287     0.276     0.264     0.252     0.240     0.230     0.221     0.214     0.209     0.206     0.206     0.208     0.212     0.218     0.225     0.234     0.244     0.254     0.264     0.274     0.283     0.290     0.297     0.302     0.305     0.307     0.306     0.304     0.301     0.296     0.289     0.282     0.273     0.264     0.255     0.246     0.237     0.229     0.221     0.214     0.208     0.203     0.199     0.196     0.194     0.193     0.193     0.193     0.194     0.196     0.198     0.199     0.201     0.202     0.203     0.204     0.203     0.202     0.200     0.197     0.193     0.188     0.182     0.175     0.168     0.160     0.151     0.142     0.133     0.123     0.114     0.104     0.095     0.087     0.079     0.071     0.065     0.059     0.054     0.051     0.048     0.046     0.045     0.046     0.047     0.049     0.051     0.055     0.059     0.063     0.068     0.073     0.078     0.082     0.087     0.092     0.096     0.100     0.103     0.106     0.108     0.110     0.110     0.110     0.110     0.108     0.106     0.103     0.100     0.096     0.092     0.087     0.082     0.076     0.071     0.065     0.059     0.053     0.048     0.042     0.037     0.032     0.027     0.023     0.019     0.015     0.012     0.009     0.007     0.005     0.004     0.003     0.002     0.001     0.001     0.000     0.000     0.000
      0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
      0.581     0.000    -0.581    -0.420    -0.259    -0.241    -0.310    -0.388    -0.431    -0.428    -0.392    -0.344    -0.304    -0.283    -0.285    -0.305    -0.337    -0.372    -0.403    -0.424    -0.432    -0.429    -0.415    -0.395    -0.373    -0.352    -0.336    -0.326    -0.324    -0.329    -0.340    -0.356    -0.374    -0.391    -0.407    -0.418    -0.425    -0.426    -0.421    -0.411    -0.397    -0.380    -0.361    -0.342    -0.323    -0.306    -0.293    -0.282    -0.276    -0.273    -0.273    -0.276    -0.282    -0.289    -0.296    -0.304    -0.310    -0.315    -0.318    -0.319    -0.317    -0.313    -0.306    -0.297    -0.287    -0.276    -0.264    -0.252    -0.240    -0.230    -0.221    -0.214    -0.209    -0.206    -0.206    -0.208    -0.212    -0.218    -0.225    -0.234    -0.244    -0.254    -0.264    -0.274    -0.283    -0.290    -0.297    -0.302    -0.305    -0.307    -0.306    -0.304    -0.301    -0.296    -0.289    -0.282    -0.273    -0.264    -0.255    -0.246    -0.237    -0.229    -0.221    -0.214    -0.208    -0.203    -0.199    -0.196    -0.194    -0.193    -0.193    -0.193    -0.194    -0.196    -0.198    -0.199    -0.201    -0.202    -0.203    -0.204    -0.203    -0.202    -0.200    -0.197    -0.193    -0.188    -0.182    -0.175    -0.168    -0.160    -0.151    -0.142    -0.133    -0.123    -0.114    -0.104    -0.095    -0.087    -0.079    -0.071    -0.065    -0.059    -0.054    -0.051    -0.048    -0.046    -0.045    -0.046    -0.047    -0.049    -0.051    -0.055    -0.059    -0.063    -0.068    -0.073    -0.078    -0.082    -0.087    -0.092    -0.096    -0.100    -0.103    -0.106    -0.108    -0.110    -0.110    -0.110    -0.110    -0.108    -0.106    -0.103    -0.100    -0.096    -0.092    -0.087    -0.082    -0.076    -0.071    -0.065    -0.059    -0.053    -0.048    -0.042    -0.037    -0.032    -0.027    -0.023    -0.019    -0.015    -0.012    -0.009    -0.007    -0.005    -0.004    -0.003    -0.002    -0.001    -0.001    -0.000     0.000     0.000
      1.155     0.000    -1.155    -0.833    -0.513    -0.476    -0.613    -0.770    -0.856    -0.849    -0.778    -0.683    -0.603    -0.561    -0.563    -0.604    -0.668    -0.738    -0.800    -0.842    -0.859    -0.852    -0.825    -0.785    -0.740    -0.698    -0.666    -0.646    -0.642    -0.652    -0.675    -0.706    -0.741    -0.777    -0.808    -0.831    -0.844    -0.846    -0.837    -0.817    -0.789    -0.754    -0.716    -0.677    -0.640    -0.607    -0.579    -0.559    -0.545    -0.539    -0.540    -0.547    -0.558    -0.572    -0.587    -0.602    -0.615    -0.625    -0.631    -0.632    -0.628    -0.620    -0.606    -0.589    -0.568    -0.545    -0.521    -0.498    -0.475    -0.454    -0.436    -0.422    -0.412    -0.407    -0.406    -0.410    -0.418    -0.430    -0.445    -0.463    -0.482    -0.502    -0.522    -0.542    -0.559    -0.575    -0.588    -0.598    -0.605    -0.608    -0.607    -0.603    -0.596    -0.586    -0.573    -0.558    -0.541    -0.523    -0.505    -0.487    -0.469    -0.452    -0.436    -0.422    -0.410    -0.400    -0.392    -0.386    -0.382    -0.380    -0.380    -0.381    -0.383    -0.386    -0.390    -0.393    -0.397    -0.399    -0.401    -0.402    -0.401    -0.399    -0.394    -0.388    -0.380    -0.371    -0.359    -0.345    -0.330    -0.314    -0.297    -0.279    -0.260    -0.241    -0.222    -0.203    -0.185    -0.168    -0.152    -0.137    -0.124    -0.113    -0.104    -0.096    -0.091    -0.087    -0.086    -0.086    -0.088    -0.092    -0.098    -0.104    -0.112    -0.121    -0.130    -0.140    -0.150    -0.160    -0.169    -0.179    -0.187    -0.195    -0.201    -0.207    -0.211    -0.214    -0.216    -0.216    -0.214    -0.211    -0.207    -0.202    -0.195    -0.187    -0.179    -0.169    -0.159    -0.148    -0.137    -0.125    -0.114    -0.102    -0.091    -0.080    -0.069    -0.059    -0.050    -0.041    -0.033    -0.026    -0.020    -0.015    -0.010    -0.007    -0.004    -0.002    -0.000     0.000     0.001     0.001     0.000    -0.001
      1.723     0.000    -1.723    -1.239    -0.761    -0.706    -0.912    -1.147    -1.275    -1.265    -1.158    -1.016    -0.896    -0.833    -0.837    -0.897    -0.993    -1.098    -1.191    -1.254    -1.280    -1.269    -1.228    -1.169    -1.101    -1.039    -0.990    -0.960    -0.954    -0.969    -1.003    -1.050    -1.103    -1.156    -1.202    -1.237    -1.257    -1.260    -1.246    -1.217    -1.174    -1.123    -1.066    -1.007    -0.952    -0.902    -0.860    -0.829    -0.809    -0.801    -0.802    -0.812    -0.828    -0.849    -0.872    -0.894    -0.914    -0.929    -0.938    -0.940    -0.934    -0.921    -0.901    -0.875    -0.844    -0.810    -0.774    -0.738    -0.704    -0.673    -0.646    -0.625    -0.610    -0.602    -0.601    -0.607    -0.619    -0.637    -0.660    -0.686    -0.715    -0.745    -0.775    -0.804    -0.831    -0.854    -0.874    -0.889    -0.899    -0.903    -0.903    -0.897    -0.886    -0.870    -0.851    -0.828    -0.803    -0.777    -0.749    -0.722    -0.695    -0.670    -0.646    -0.625    -0.607    -0.592    -0.580    -0.571    -0.565    -0.562    -0.561    -0.563    -0.567    -0.571    -0.576    -0.582    -0.587    -0.591    -0.594    -0.595    -0.594    -0.590    -0.584    -0.575    -0.563    -0.548    -0.530    -0.510    -0.488    -0.464    -0.438    -0.410    -0.382    -0.354    -0.325    -0.297    -0.270    -0.244    -0.220    -0.199    -0.179    -0.162    -0.148    -0.137    -0.129    -0.124    -0.121    -0.122    -0.125    -0.131    -0.139    -0.149    -0.161    -0.174    -0.188    -0.203    -0.218    -0.233    -0.247    -0.261    -0.274    -0.285    -0.295    -0.303    -0.310    -0.314    -0.316    -0.316    -0.314    -0.310    -0.304    -0.296    -0.286    -0.275    -0.261    -0.247    -0.232    -0.216    -0.199    -0.182    -0.164    -0.147    -0.130    -0.114    -0.098    -0.083    -0.069    -0.056    -0.044    -0.034    -0.025    -0.017    -0.011    -0.006    -0.002     0.001     0.002     0.003     0.003     0.002     0.000    -0.002
      2.285     0.000    -2.285    -1.639    -1.002    -0.930    -1.205    -1.518    -1.688    -1.675    -1.532    -1.343    -1.183    -1.099    -1.104    -1.185    -1.313    -1.453    -1.576    -1.660    -1.694    -1.680    -1.626    -1.546    -1.457    -1.373    -1.308    -1.269    -1.261    -1.281    -1.326    -1.388    -1.459    -1.530    -1.592    -1.638    -1.664    -1.668    -1.650    -1.611    -1.554    -1.485    -1.409    -1.332    -1.257    -1.191    -1.136    -1.095    -1.068    -1.056    -1.058    -1.071    -1.093    -1.121    -1.152    -1.181    -1.207    -1.227    -1.239    -1.241    -1.234    -1.217    -1.190    -1.155    -1.114    -1.069    -1.021    -0.973    -0.928    -0.886    -0.851    -0.823    -0.803    -0.792    -0.791    -0.799    -0.815    -0.839    -0.869    -0.904    -0.942    -0.982    -1.023    -1.061    -1.097    -1.128    -1.155    -1.174    -1.188    -1.194    -1.193    -1.184    -1.170    -1.149    -1.123    -1.093    -1.060    -1.025    -0.988    -0.952    -0.916    -0.882    -0.851    -0.823    -0.799    -0.779    -0.763    -0.751    -0.743    -0.739    -0.738    -0.741    -0.745    -0.751    -0.759    -0.766    -0.773    -0.778    -0.782    -0.783    -0.782    -0.777    -0.768    -0.756    -0.740    -0.721    -0.697    -0.671    -0.641    -0.608    -0.574    -0.537    -0.500    -0.462    -0.424    -0.387    -0.351    -0.317    -0.285    -0.256    -0.230    -0.207    -0.189    -0.174    -0.163    -0.156    -0.153    -0.154    -0.158    -0.166    -0.177    -0.190    -0.206    -0.223    -0.242    -0.262    -0.281    -0.301    -0.321    -0.339    -0.356    -0.372    -0.385    -0.396    -0.404    -0.410    -0.413    -0.414    -0.411    -0.406    -0.397    -0.387    -0.374    -0.358    -0.341    -0.322    -0.301    -0.280    -0.258    -0.235    -0.212    -0.189    -0.167    -0.145    -0.124    -0.104    -0.086    -0.069    -0.054    -0.040    -0.028    -0.018    -0.010    -0.004     0.001     0.004     0.006     0.006     0.005     0.003     0.000    -0.003
      2.838     0.000    -2.838    -2.032    -1.238    -1.149    -1.492    -1.883    -2.095    -2.079    -1.900    -1.664    -1.465    -1.360    -1.366    -1.467    -1.627    -1.802    -1.955    -2.059    -2.103    -2.085    -2.018    -1.918    -1.807    -1.702    -1.621    -1.572    -1.561    -1.587    -1.643    -1.721    -1.810    -1.898    -1.975    -2.033    -2.066    -2.071    -2.048    -1.999    -1.928    -1.842    -1.747    -1.650    -1.558    -1.475    -1.406    -1.355    -1.322    -1.307    -1.309    -1.325    -1.353    -1.388    -1.426    -1.463    -1.495    -1.520    -1.535    -1.538    -1.529    -1.507    -1.474    -1.430    -1.379    -1.322    -1.263    -1.203    -1.146    -1.095    -1.050    -1.015    -0.991    -0.978    -0.976    -0.986    -1.006    -1.036    -1.073    -1.117    -1.165    -1.215    -1.265    -1.313    -1.358    -1.397    -1.430    -1.455    -1.471    -1.479    -1.477    -1.467    -1.449    -1.423    -1.391    -1.354    -1.312    -1.268    -1.223    -1.177    -1.133    -1.090    -1.051    -1.016    -0.986    -0.961    -0.941    -0.926    -0.917    -0.912    -0.911    -0.914    -0.919    -0.927    -0.936    -0.945    -0.954    -0.960    -0.965    -0.967    -0.965    -0.959    -0.949    -0.933    -0.914    -0.889    -0.860    -0.827    -0.789    -0.749    -0.706    -0.660    -0.614    -0.566    -0.519    -0.473    -0.428    -0.385    -0.345    -0.309    -0.277    -0.249    -0.225    -0.207    -0.193    -0.185    -0.181    -0.182    -0.188    -0.198    -0.211    -0.228    -0.247    -0.269    -0.293    -0.317    -0.342    -0.367    -0.391    -0.414    -0.435    -0.455    -0.471    -0.485    -0.496    -0.503    -0.507    -0.508    -0.505    -0.498    -0.488    -0.474    -0.458    -0.439    -0.418    -0.394    -0.369    -0.342    -0.314    -0.286    -0.257    -0.229    -0.201    -0.174    -0.148    -0.124    -0.101    -0.080    -0.062    -0.045    -0.031    -0.018    -0.009    -0.001     0.004     0.008     0.009     0.009     0.007     0.004     0.000    -0.004
      3.385     0.000    -3.385    -2.417    -1.469    -1.363    -1.775    -2.243    -2.496    -2.476    -2.262    -1.979    -1.740    -1.615    -1.623    -1.744    -1.935    -2.145    -2.328    -2.453    -2.505    -2.484    -2.403    -2.284    -2.150    -2.025    -1.928    -1.870    -1.857    -1.888    -1.955    -2.048    -2.154    -2.259    -2.352    -2.421    -2.461    -2.467    -2.439    -2.381    -2.296    -2.193    -2.080    -1.964    -1.853    -1.753    -1.671    -1.609    -1.570    -1.552    -1.554    -1.574    -1.607    -1.649    -1.694    -1.739    -1.778    -1.808    -1.825    -1.829    -1.818    -1.792    -1.752    -1.700    -1.639    -1.571    -1.499    -1.428    -1.360    -1.298    -1.245    -1.203    -1.174    -1.158    -1.156    -1.168    -1.192    -1.228    -1.273    -1.325    -1.382    -1.442    -1.502    -1.560    -1.614    -1.661    -1.700    -1.730    -1.749    -1.759    -1.757    -1.745    -1.723    -1.692    -1.654    -1.609    -1.559    -1.507    -1.452    -1.397    -1.344    -1.294    -1.247    -1.205    -1.169    -1.139    -1.115    -1.097    -1.086    -1.080    -1.079    -1.083    -1.089    -1.099    -1.109    -1.120    -1.130    -1.139    -1.144    -1.146    -1.144    -1.137    -1.125    -1.107    -1.083    -1.053    -1.019    -0.979    -0.934    -0.886    -0.834    -0.780    -0.724    -0.667    -0.610    -0.555    -0.501    -0.450    -0.403    -0.359    -0.321    -0.287    -0.259    -0.237    -0.221    -0.211    -0.206    -0.208    -0.215    -0.226    -0.243    -0.263    -0.286    -0.312    -0.340    -0.370    -0.400    -0.430    -0.459    -0.486    -0.512    -0.535    -0.555    -0.572    -0.585    -0.594    -0.599    -0.599    -0.596    -0.588    -0.576    -0.560    -0.541    -0.518    -0.492    -0.464    -0.434    -0.402    -0.369    -0.335    -0.301    -0.268    -0.235    -0.203    -0.172    -0.143    -0.116    -0.091    -0.069    -0.049    -0.033    -0.018    -0.007     0.002     0.008     0.011     0.013     0.012     0.009     0.005     0.000    -0.005
      3.923     0.000    -3.923    -2.796    -1.694    -1.572    -2.052    -2.597    -2.891    -2.868    -2.618    -2.289    -2.011    -1.865    -1.874    -2.015    -2.237    -2.482    -2.695    -2.841    -2.901    -2.877    -2.783    -2.644    -2.488    -2.343    -2.229    -2.162    -2.147    -2.183    -2.261    -2.369    -2.493    -2.616    -2.723    -2.804    -2.850    -2.857    -2.825    -2.757    -2.658    -2.539    -2.406    -2.271    -2.142    -2.027    -1.931    -1.859    -1.813    -1.792    -1.795    -1.818    -1.857    -1.905    -1.958    -2.010    -2.055    -2.090    -2.111    -2.115    -2.102    -2.072    -2.025    -1.965    -1.893    -1.814    -1.731    -1.648    -1.569    -1.497    -1.435    -1.387    -1.352    -1.334    -1.332    -1.345    -1.374    -1.415    -1.467    -1.529    -1.595    -1.665    -1.735    -1.803    -1.865    -1.920    -1.965    -2.000    -2.023    -2.034    -2.032    -2.018    -1.992    -1.957    -1.912    -1.860    -1.802    -1.740    -1.677    -1.614    -1.552    -1.493    -1.439    -1.390    -1.348    -1.313    -1.285    -1.264    -1.251    -1.244    -1.243    -1.247    -1.255    -1.266    -1.279    -1.291    -1.303    -1.313    -1.320    -1.322    -1.319    -1.311    -1.297    -1.276    -1.248    -1.214    -1.174    -1.127    -1.075    -1.019    -0.959    -0.896    -0.831    -0.765    -0.699    -0.634    -0.572    -0.513    -0.457    -0.407    -0.362    -0.323    -0.290    -0.265    -0.246    -0.234    -0.229    -0.231    -0.239    -0.253    -0.272    -0.295    -0.323    -0.353    -0.386    -0.420    -0.455    -0.490    -0.524    -0.556    -0.586    -0.613    -0.637    -0.657    -0.672    -0.682    -0.688    -0.689    -0.685    -0.676    -0.662    -0.644    -0.621    -0.595    -0.565    -0.533    -0.498    -0.461    -0.423    -0.384    -0.345    -0.306    -0.267    -0.230    -0.195    -0.161    -0.130    -0.102    -0.076    -0.054    -0.035    -0.019    -0.006     0.004     0.011     0.014     0.016     0.014     0.011     0.006     0.000    -0.006
      4.454     0.000    -4.454    -3.167    -1.914    -1.777    -2.325    -2.945    -3.280    -3.253    -2.968    -2.592    -2.275    -2.109    -2.120    -2.281    -2.534    -2.813    -3.057    -3.223    -3.292    -3.264    -3.156    -2.998    -2.821    -2.655    -2.525    -2.448    -2.431    -2.472    -2.561    -2.685    -2.826    -2.966    -3.089    -3.181    -3.233    -3.241    -3.204    -3.127    -3.015    -2.878    -2.727    -2.573    -2.426    -2.294    -2.185    -2.103    -2.051    -2.027    -2.031    -2.057    -2.101    -2.156    -2.217    -2.276    -2.327    -2.367    -2.390    -2.395    -2.381    -2.346    -2.293    -2.225    -2.143    -2.053    -1.958    -1.864    -1.773    -1.691    -1.621    -1.566    -1.527    -1.506    -1.503    -1.519    -1.551    -1.598    -1.658    -1.728    -1.804    -1.884    -1.963    -2.040    -2.111    -2.174    -2.226    -2.265    -2.292    -2.304    -2.302    -2.286    -2.257    -2.216    -2.165    -2.106    -2.040    -1.970    -1.898    -1.825    -1.755    -1.688    -1.626    -1.571    -1.523    -1.483    -1.451    -1.428    -1.412    -1.405    -1.404    -1.409    -1.418    -1.430    -1.444    -1.459    -1.472    -1.484    -1.491    -1.494    -1.491    -1.482    -1.465    -1.442    -1.410    -1.371    -1.325    -1.272    -1.214    -1.149    -1.081    -1.009    -0.935    -0.860    -0.785    -0.711    -0.640    -0.572    -0.509    -0.452    -0.401    -0.356    -0.320    -0.290    -0.269    -0.256    -0.250    -0.252    -0.261    -0.277    -0.299    -0.326    -0.357    -0.392    -0.430    -0.469    -0.509    -0.549    -0.588    -0.625    -0.659    -0.690    -0.717    -0.739    -0.757    -0.769    -0.776    -0.777    -0.772    -0.762    -0.747    -0.726    -0.701    -0.671    -0.637    -0.601    -0.561    -0.519    -0.476    -0.432    -0.387    -0.343    -0.300    -0.258    -0.217    -0.180    -0.145    -0.113    -0.084    -0.059    -0.037    -0.019    -0.005     0.006     0.013     0.017     0.019     0.017     0.013     0.007     0.000    -0.007
