  -5546.217     0.000  5546.217   564.368  -845.643  -800.697  -351.010    52.762   273.302   318.475   248.224   127.543     6.497   -84.937  -134.761  -144.026  -121.537   -79.349   -29.508    17.959    56.010    80.765    91.167    88.366    74.990    54.449    30.333     5.956   -15.960   -33.444   -45.331   -51.213   -51.334   -46.439   -37.619   -26.147   -13.339    -0.436    11.486    21.574    29.228    34.109    36.126    35.403    32.243    27.079    20.432    12.861     4.922    -2.861   -10.031   -16.209   -21.117   -24.570   -26.487   -26.875   -25.824   -23.489   -20.079   -15.838   -11.028    -5.918    -0.767     4.186     8.731    12.693    15.940    18.381    19.966    20.688    20.575    19.688    18.116    15.968    13.369    10.450     7.348     4.194     1.114    -1.779    -4.386    -6.627    -8.439    -9.780   -10.625   -10.970   -10.829   -10.231    -9.217    -7.842    -6.168    -4.264    -2.201    -0.053     2.108     4.216     6.206     8.024     9.620    10.957    12.004    12.742    13.160    13.258    13.043    12.532    11.746    10.716     9.475     8.060     6.513     4.875     3.188     1.493    -0.171    -1.767    -3.260    -4.622    -5.827    -6.856    -7.692    -8.325    -8.750    -8.966    -8.977    -8.793    -8.424    -7.886    -7.198    -6.380    -5.455    -4.446    -3.378    -2.275    -1.161    -0.059     1.009     2.023     2.964     3.818     4.570     5.209     5.727     6.119     6.382     6.515     6.520     6.402     6.168     5.825     5.383     4.854     4.251     3.586     2.874     2.128     1.363     0.593    -0.170    -0.912    -1.623    -2.290    -2.904    -3.458    -3.943    -4.355    -4.688    -4.940    -5.108    -5.192    -5.193    -5.113    -4.954    -4.721    -4.419    -4.053    -3.631    -3.161    -2.650    -2.109    -1.546    -0.972    -0.396     0.172     0.724     1.254     1.754     2.221     2.652     3.047     3.404     3.720     3.990     4.205     4.351     4.409     4.369     4.250     4.138     4.266     0.000    -4.266
  -5698.852     0.000  5698.852   578.703  -869.848  -823.050  -360.492    54.638   281.270   327.568   255.206   131.031     6.524   -87.498  -138.707  -148.198  -125.032   -81.611   -30.329    18.501    57.639    83.095    93.785    90.891    77.120    55.981    31.168     6.087   -16.459   -34.445   -46.670   -52.718   -52.838   -47.799   -38.721   -26.915   -13.736    -0.459    11.807    22.186    30.060    35.082    37.156    36.411    33.159    27.846    21.007    13.217     5.049    -2.959   -10.335   -16.692   -21.741   -25.294   -27.266   -27.665   -26.583   -24.180   -20.672   -16.307   -11.359    -6.101    -0.801     4.295     8.971    13.048    16.389    18.900    20.532    21.274    21.158    20.247    18.630    16.421    13.747    10.744     7.553     4.309     1.141    -1.835    -4.518    -6.823    -8.687   -10.065   -10.934   -11.289   -11.144   -10.528    -9.484    -8.069    -6.347    -4.387    -2.265    -0.054     2.170     4.339     6.387     8.258     9.901    11.276    12.354    13.114    13.544    13.645    13.425    12.899    12.091    11.031     9.755     8.300     6.709     5.024     3.288     1.545    -0.166    -1.807    -3.343    -4.744    -5.984    -7.041    -7.901    -8.552    -8.988    -9.210    -9.222    -9.031    -8.651    -8.098    -7.390    -6.548    -5.596    -4.558    -3.459    -2.325    -1.178    -0.045     1.054     2.097     3.066     3.944     4.717     5.375     5.908     6.311     6.581     6.717     6.723     6.601     6.359     6.006     5.551     5.006     4.385     3.700     2.967     2.199     1.411     0.617    -0.169    -0.933    -1.665    -2.352    -2.986    -3.556    -4.057    -4.481    -4.825    -5.085    -5.259    -5.347    -5.349    -5.267    -5.104    -4.865    -4.554    -4.179    -3.745    -3.261    -2.735    -2.178    -1.599    -1.008    -0.415     0.171     0.740     1.285     1.801     2.283     2.728     3.135     3.503     3.829     4.107     4.329     4.479     4.539     4.498     4.374     4.258     4.389     0.000    -4.389
  -5845.741     0.000  5845.741   592.471  -893.155  -844.556  -369.598    56.467   288.960   336.334   261.933   134.389     6.548   -89.967  -142.510  -152.216  -128.395   -83.786   -31.115    19.030    59.215    85.346    96.311    93.328    79.177    57.460    31.973     6.214   -16.939   -35.408   -47.960   -54.166   -54.285   -49.106   -39.779   -27.652   -14.115    -0.478    12.121    22.780    30.867    36.024    38.153    37.388    34.047    28.590    21.565    13.564     5.175    -3.050   -10.626   -17.154   -22.339   -25.988   -28.013   -28.422   -27.311   -24.843   -21.239   -16.757   -11.674    -6.274    -0.831     4.403     9.206    13.394    16.825    19.405    21.081    21.844    21.725    20.789    19.129    16.860    14.115    11.032     7.754     4.423     1.169    -1.887    -4.641    -7.008    -8.922   -10.337   -11.229   -11.593   -11.444   -10.810    -9.738    -8.285    -6.515    -4.502    -2.322    -0.052     2.233     4.461     6.565     8.486    10.174    11.587    12.694    13.474    13.917    14.021    13.795    13.255    12.426    11.338    10.027     8.534     6.900     5.170     3.388     1.597    -0.160    -1.845    -3.422    -4.860    -6.133    -7.218    -8.101    -8.769    -9.217    -9.445    -9.457    -9.261    -8.870    -8.302    -7.574    -6.710    -5.732    -4.666    -3.538    -2.372    -1.195    -0.031     1.097     2.168     3.163     4.064     4.858     5.533     6.081     6.494     6.772     6.912     6.917     6.791     6.542     6.179     5.711     5.150     4.512     3.808     3.054     2.264     1.454     0.638    -0.170    -0.956    -1.708    -2.415    -3.067    -3.654    -4.169    -4.606    -4.960    -5.228    -5.407    -5.498    -5.500    -5.417    -5.250    -5.005    -4.686    -4.300    -3.854    -3.357    -2.817    -2.245    -1.649    -1.042    -0.432     0.171     0.756     1.317     1.848     2.344     2.802     3.221     3.599     3.934     4.221     4.449     4.603     4.664     4.621     4.494     4.374     4.507     0.000    -4.507
  -5986.771     0.000  5986.771   605.666  -915.543  -865.196  -378.321    58.246   296.363   344.764   268.399   137.615     6.568   -92.341  -146.165  -156.076  -131.624   -85.871   -31.864    19.544    60.735    87.515    98.745    95.675    81.156    58.885    32.750     6.338   -17.399   -36.332   -49.197   -55.557   -55.674   -50.360   -40.794   -28.357   -14.475    -0.491    12.427    23.356    31.647    36.934    39.117    38.331    34.905    29.309    22.106    13.901     5.299    -3.134   -10.901   -17.595   -22.911   -26.652   -28.728   -29.148   -28.008   -25.478   -21.782   -17.186   -11.974    -6.437    -0.856     4.511     9.435    13.729    17.248    19.893    21.612    22.395    22.273    21.314    19.612    17.287    14.472    11.311     7.952     4.536     1.201    -1.932    -4.756    -7.182    -9.144   -10.595   -11.509   -11.882   -11.729   -11.079    -9.980    -8.489    -6.674    -4.610    -2.375    -0.047     2.297     4.581     6.738     8.708    10.439    11.888    13.024    13.824    14.278    14.385    14.153    13.600    12.750    11.635    10.291     8.760     7.085     5.311     3.485     1.649    -0.152    -1.879    -3.496    -4.970    -6.275    -7.388    -8.292    -8.977    -9.437    -9.670    -9.682    -9.481    -9.081    -8.498    -7.751    -6.865    -5.863    -4.770    -3.613    -2.419    -1.212    -0.019     1.138     2.236     3.255     4.179     4.993     5.685     6.246     6.670     6.954     7.097     7.102     6.972     6.716     6.342     5.862     5.287     4.631     3.909     3.135     2.325     1.494     0.656    -0.173    -0.980    -1.752    -2.478    -3.147    -3.750    -4.279    -4.727    -5.091    -5.366    -5.551    -5.644    -5.647    -5.562    -5.391    -5.140    -4.813    -4.417    -3.960    -3.450    -2.896    -2.308    -1.697    -1.073    -0.447     0.172     0.773     1.349     1.894     2.404     2.874     3.304     3.692     4.036     4.331     4.564     4.721     4.784     4.740     4.609     4.485     4.620     0.000    -4.620
  -6121.833     0.000  6121.833   618.284  -936.991  -884.955  -386.657    59.971   303.471   352.849   274.597   140.705     6.585   -94.619  -149.668  -159.774  -134.716   -87.866   -32.578    20.042    62.198    89.598   101.081    97.927    83.056    60.252    33.495     6.459   -17.839   -37.217   -50.383   -56.888   -57.004   -51.559   -41.763   -29.029   -14.816    -0.501    12.724    23.912    32.399    37.811    40.044    39.239    35.731    30.002    22.627    14.228     5.422    -3.211   -11.163   -18.015   -23.457   -27.287   -29.411   -29.841   -28.674   -26.083   -22.300   -17.595   -12.259    -6.590    -0.877     4.617     9.659    14.055    17.657    20.365    22.125    22.926    22.802    21.821    20.079    17.699    14.818    11.583     8.144     4.648     1.234    -1.973    -4.863    -7.347    -9.355   -10.839   -11.775   -12.157   -11.999   -11.334   -10.208    -8.682    -6.824    -4.711    -2.422    -0.039     2.360     4.698     6.907     8.924    10.696    12.179    13.342    14.161    14.626    14.736    14.498    13.932    13.062    11.921    10.546     8.979     7.264     5.449     3.579     1.700    -0.144    -1.912    -3.566    -5.075    -6.411    -7.550    -8.476    -9.177    -9.647    -9.886    -9.898    -9.693    -9.283    -8.686    -7.922    -7.015    -5.989    -4.871    -3.687    -2.465    -1.230    -0.008     1.175     2.298     3.342     4.287     5.120     5.828     6.403     6.837     7.127     7.272     7.276     7.143     6.880     6.497     6.005     5.416     4.744     4.004     3.211     2.381     1.529     0.671    -0.178    -1.006    -1.797    -2.541    -3.226    -3.844    -4.386    -4.846    -5.218    -5.500    -5.689    -5.785    -5.789    -5.702    -5.527    -5.269    -4.935    -4.529    -4.061    -3.538    -2.970    -2.368    -1.741    -1.102    -0.460     0.174     0.791     1.381     1.940     2.462     2.944     3.384     3.782     4.135     4.436     4.675     4.835     4.899     4.853     4.718     4.591     4.729     0.000    -4.729
  -6250.824     0.000  6250.824   630.319  -957.481  -903.817  -394.602    61.637   310.275   360.582   280.522   143.658     6.599   -96.797  -153.017  -163.307  -137.669   -89.769   -33.256    20.523    63.600    91.594   103.318   100.084    84.875    61.561    34.210     6.575   -18.258   -38.061   -51.514   -58.159   -58.273   -52.704   -42.688   -29.669   -15.140    -0.506    13.012    24.448    33.123    38.653    40.935    40.112    36.525    30.668    23.130    14.544     5.542    -3.282   -11.410   -18.414   -23.976   -27.890   -30.062   -30.501   -29.307   -26.659   -22.792   -17.982   -12.529    -6.734    -0.894     4.722     9.875    14.369    18.051    20.819    22.618    23.438    23.311    22.308    20.528    18.096    15.151    11.845     8.331     4.758     1.269    -2.009    -4.963    -7.501    -9.553   -11.070   -12.027   -12.416   -12.255   -11.575   -10.424    -8.864    -6.965    -4.805    -2.465    -0.029     2.423     4.813     7.070     9.132    10.943    12.459    13.648    14.485    14.960    15.072    14.830    14.251    13.362    12.196    10.790     9.188     7.436     5.581     3.669     1.749    -0.135    -1.942    -3.633    -5.176    -6.541    -7.705    -8.651    -9.368    -9.848   -10.093   -10.105    -9.895    -9.476    -8.866    -8.086    -7.160    -6.112    -4.969    -3.759    -2.510    -1.248    -0.000     1.209     2.357     3.423     4.389     5.240     5.964     6.551     6.994     7.289     7.438     7.441     7.304     7.035     6.643     6.139     5.537     4.849     4.092     3.281     2.432     1.561     0.683    -0.186    -1.032    -1.841    -2.602    -3.303    -3.935    -4.489    -4.959    -5.341    -5.629    -5.823    -5.921    -5.924    -5.835    -5.656    -5.393    -5.050    -4.635    -4.156    -3.621    -3.040    -2.424    -1.783    -1.128    -0.471     0.177     0.808     1.413     1.984     2.518     3.011     3.462     3.868     4.229     4.536     4.780     4.944     5.008     4.961     4.823     4.692     4.832     0.000    -4.832
  -6373.642     0.000  6373.642   641.766  -976.993  -921.768  -402.150    63.241   316.769   367.955   286.169   146.470     6.611   -98.874  -156.208  -166.673  -140.480   -91.579   -33.898    20.985    64.941    93.499   105.453   102.141    86.611    62.810    34.892     6.687   -18.657   -38.864   -52.591   -59.368   -59.480   -53.792   -43.566   -30.275   -15.444    -0.507    13.290    24.962    33.816    39.460    41.788    40.946    37.285    31.306    23.611    14.848     5.660    -3.347   -11.643   -18.791   -24.468   -28.463   -30.680   -31.127   -29.909   -27.206   -23.259   -18.350   -12.783    -6.869    -0.908     4.824    10.084    14.671    18.429    21.255    23.091    23.928    23.799    22.776    20.960    18.477    15.472    12.098     8.511     4.865     1.304    -2.040    -5.055    -7.645    -9.740   -11.288   -12.264   -12.662   -12.497   -11.802   -10.628    -9.035    -7.097    -4.892    -2.505    -0.018     2.484     4.924     7.228     9.332    11.180    12.728    13.941    14.795    15.280    15.395    15.147    14.557    13.649    12.459    11.024     9.389     7.601     5.707     3.756     1.796    -0.127    -1.971    -3.697    -5.271    -6.664    -7.853    -8.819    -9.550   -10.041   -10.291   -10.304   -10.089    -9.662    -9.040    -8.245    -7.299    -6.230    -5.064    -3.830    -2.555    -1.268     0.005     1.239     2.410     3.498     4.485     5.354     6.092     6.690     7.141     7.442     7.593     7.596     7.456     7.181     6.780     6.265     5.649     4.947     4.174     3.346     2.479     1.589     0.692    -0.195    -1.059    -1.885    -2.662    -3.378    -4.023    -4.589    -5.069    -5.458    -5.752    -5.950    -6.050    -6.053    -5.962    -5.779    -5.510    -5.160    -4.736    -4.246    -3.699    -3.106    -2.476    -1.821    -1.152    -0.481     0.182     0.826     1.444     2.027     2.573     3.076     3.536     3.951     4.318     4.631     4.880     5.047     5.112     5.064     4.922     4.788     4.931     0.000    -4.931
  -6490.192     0.000  6490.192   652.618  -995.511  -938.794  -409.298    64.779   322.945   374.961   291.532   149.139     6.621  -100.847  -159.239  -169.869  -143.148   -93.295   -34.504    21.427    66.217    95.312   107.484   104.098    88.261    63.998    35.542     6.795   -19.033   -39.626   -53.612   -60.515   -60.624   -54.823   -44.397   -30.849   -15.731    -0.505    13.558    25.454    34.477    40.229    42.602    41.743    38.010    31.915    24.072    15.139     5.774    -3.406   -11.861   -19.148   -24.934   -29.005   -31.264   -31.720   -30.478   -27.723   -23.700   -18.696   -13.022    -6.994    -0.918     4.924    10.285    14.960    18.791    21.672    23.543    24.397    24.266    23.223    21.372    18.842    15.780    12.341     8.686     4.970     1.341    -2.068    -5.140    -7.780    -9.915   -11.493   -12.487   -12.893   -12.724   -12.017   -10.819    -9.196    -7.221    -4.974    -2.540    -0.006     2.544     5.031     7.379     9.523    11.407    12.984    14.220    15.091    15.585    15.702    15.450    14.847    13.922    12.709    11.246     9.580     7.757     5.827     3.839     1.841    -0.119    -1.998    -3.758    -5.363    -6.783    -7.994    -8.979    -9.725   -10.225   -10.480   -10.493   -10.275    -9.840    -9.207    -8.397    -7.433    -6.344    -5.156    -3.899    -2.600    -1.288     0.009     1.266     2.460     3.569     4.574     5.459     6.210     6.819     7.278     7.584     7.738     7.740     7.598     7.317     6.908     6.382     5.755     5.038     4.250     3.405     2.521     1.614     0.700    -0.205    -1.085    -1.928    -2.720    -3.449    -4.107    -4.683    -5.173    -5.569    -5.869    -6.070    -6.172    -6.175    -6.082    -5.895    -5.620    -5.263    -4.830    -4.330    -3.772    -3.167    -2.524    -1.856    -1.174    -0.489     0.187     0.844     1.474     2.069     2.624     3.137     3.606     4.029     4.403     4.722     4.975     5.144     5.210     5.161     5.016     4.879     5.024     0.000    -5.024
  -6600.382     0.000  6600.382   662.870 -1013.019  -954.883  -416.043    66.247   328.796   381.593   296.606   151.664     6.629  -102.715  -162.106  -172.891  -145.670   -94.916   -35.074    21.849    67.428    97.031   109.408   105.951    89.825    65.124    36.158     6.898   -19.389   -40.345   -54.577   -61.598   -61.705   -55.797   -45.181   -31.388   -15.999    -0.501    13.814    25.923    35.107    40.960    43.374    42.499    38.699    32.494    24.510    15.417     5.885    -3.460   -12.066   -19.483   -25.372   -29.517   -31.816   -32.280   -31.015   -28.211   -24.116   -19.022   -13.247    -7.111    -0.926     5.021    10.478    15.236    19.136    22.068    23.973    24.842    24.709    23.648    21.765    19.190    16.073    12.573     8.853     5.071     1.377    -2.092    -5.219    -7.906   -10.079   -11.685   -12.697   -13.109   -12.938   -12.218   -10.999    -9.347    -7.336    -5.050    -2.573     0.007     2.602     5.133     7.523     9.705    11.622    13.227    14.485    15.372    15.875    15.993    15.736    15.123    14.181    12.946    11.457     9.761     7.906     5.941     3.917     1.884    -0.112    -2.025    -3.816    -5.450    -6.895    -8.129    -9.131    -9.891   -10.401   -10.660   -10.674   -10.453   -10.011    -9.367    -8.542    -7.562    -6.454    -5.245    -3.966    -2.645    -1.310     0.010     1.289     2.505     3.633     4.656     5.555     6.319     6.938     7.405     7.717     7.873     7.875     7.729     7.443     7.026     6.492     5.852     5.123     4.320     3.460     2.560     1.636     0.706    -0.215    -1.111    -1.969    -2.775    -3.517    -4.186    -4.773    -5.271    -5.674    -5.979    -6.184    -6.287    -6.289    -6.194    -6.003    -5.723    -5.359    -4.918    -4.408    -3.840    -3.223    -2.569    -1.888    -1.193    -0.496     0.192     0.861     1.502     2.108     2.674     3.196     3.672     4.102     4.482     4.807     5.064     5.236     5.303     5.252     5.105     4.965     5.113     0.000    -5.113
  -6704.124     0.000  6704.124   672.516 -1029.502  -970.022  -422.381    67.642   334.314   387.843   301.387   154.041     6.635  -104.475  -164.807  -175.737  -148.044   -96.441   -35.609    22.250    68.572    98.652   111.222   107.699    91.299    66.186    36.740     6.997   -19.722   -41.022   -55.484   -62.618   -62.722   -56.712   -45.918   -31.895   -16.249    -0.493    14.059    26.367    35.702    41.652    44.105    43.214    39.350    33.042    24.925    15.681     5.991    -3.509   -12.258   -19.797   -25.784   -29.996   -32.333   -32.805   -31.519   -28.668   -24.505   -19.327   -13.456    -7.219    -0.931     5.114    10.661    15.499    19.463    22.444    24.381    25.264    25.130    24.051    22.137    19.520    16.352    12.794     9.012     5.168     1.413    -2.113    -5.292    -8.023   -10.231   -11.864   -12.893   -13.312   -13.138   -12.406   -11.167    -9.488    -7.444    -5.120    -2.602     0.019     2.658     5.230     7.659     9.877    11.826    13.457    14.736    15.637    16.148    16.268    16.006    15.383    14.425    13.169    11.656     9.932     8.045     6.048     3.990     1.923    -0.105    -2.050    -3.872    -5.532    -7.002    -8.257    -9.276   -10.048   -10.567   -10.831   -10.846   -10.622   -10.173    -9.519    -8.681    -7.686    -6.560    -5.332    -4.032    -2.689    -1.333     0.009     1.310     2.545     3.692     4.730     5.644     6.420     7.049     7.523     7.840     7.998     8.000     7.851     7.560     7.136     6.592     5.942     5.201     4.385     3.510     2.595     1.656     0.711    -0.225    -1.136    -2.008    -2.827    -3.581    -4.261    -4.857    -5.363    -5.772    -6.082    -6.289    -6.394    -6.396    -6.298    -6.104    -5.819    -5.448    -4.999    -4.481    -3.903    -3.275    -2.610    -1.917    -1.211    -0.502     0.198     0.878     1.530     2.145     2.720     3.250     3.734     4.171     4.557     4.887     5.147     5.322     5.390     5.338     5.188     5.046     5.196     0.000    -5.196
  -6801.337     0.000  6801.337   681.550 -1044.946  -984.200  -428.308    68.960   339.494   393.706   305.870   156.269     6.640  -106.126  -167.339  -178.404  -150.268   -97.868   -36.107    22.628    69.647   100.175   112.926   109.340    92.684    67.183    37.286     7.091   -20.034   -41.655   -56.334   -63.572   -63.674   -57.568   -46.606   -32.367   -16.481    -0.484    14.290    26.786    36.263    42.303    44.792    43.887    39.963    33.558    25.317    15.931     6.092    -3.553   -12.435   -20.090   -26.168   -30.445   -32.817   -33.296   -31.991   -29.096   -24.869   -19.612   -13.651    -7.318    -0.935     5.203    10.836    15.747    19.772    22.798    24.765    25.662    25.526    24.431    22.487    19.831    16.614    13.003     9.164     5.261     1.449    -2.131    -5.358    -8.131   -10.373   -12.031   -13.075   -13.501   -13.324   -12.581   -11.324    -9.619    -7.544    -5.185    -2.629     0.032     2.711     5.322     7.788    10.040    12.018    13.674    14.971    15.885    16.404    16.525    16.260    15.627    14.654    13.379    11.842    10.091     8.176     6.148     4.059     1.960    -0.100    -2.075    -3.924    -5.611    -7.104    -8.378    -9.413   -10.197   -10.724   -10.993   -11.009   -10.782   -10.327    -9.663    -8.814    -7.803    -6.661    -5.415    -4.095    -2.732    -1.355     0.007     1.328     2.581     3.744     4.797     5.725     6.512     7.151     7.632     7.953     8.113     8.115     7.964     7.668     7.238     6.685     6.025     5.272     4.444     3.556     2.627     1.674     0.715    -0.235    -1.160    -2.044    -2.875    -3.641    -4.331    -4.935    -5.448    -5.864    -6.178    -6.388    -6.493    -6.495    -6.395    -6.198    -5.907    -5.530    -5.074    -4.548    -3.960    -3.323    -2.647    -1.944    -1.227    -0.507     0.204     0.894     1.555     2.180     2.763     3.301     3.792     4.235     4.627     4.961     5.225     5.402     5.471     5.419     5.266     5.122     5.274     0.000    -5.274
  -6891.941     0.000  6891.941   689.967 -1059.338  -997.408  -433.824    70.198   344.330   399.175   310.050   158.346     6.644  -107.667  -169.701  -180.891  -152.342   -99.198   -36.570    22.982    70.652   101.597   114.517   110.872    93.976    68.115    37.797     7.179   -20.324   -42.244   -57.125   -64.460   -64.559   -58.365   -47.246   -32.805   -16.695    -0.473    14.508    27.179    36.789    42.912    45.436    44.517    40.537    34.041    25.683    16.165     6.188    -3.592   -12.600   -20.362   -26.525   -30.862   -33.267   -33.752   -32.429   -29.493   -25.207   -19.876   -13.831    -7.409    -0.936     5.288    11.000    15.980    20.062    23.131    25.125    26.035    25.897    24.787    22.816    20.122    16.861    13.199     9.306     5.349     1.483    -2.147    -5.419    -8.231   -10.504   -12.185   -13.244   -13.676   -13.497   -12.744   -11.469    -9.741    -7.637    -5.244    -2.653     0.045     2.761     5.408     7.908    10.191    12.197    13.875    15.191    16.118    16.643    16.766    16.496    15.854    14.868    13.574    12.016    10.240     8.298     6.241     4.122     1.994    -0.096    -2.099    -3.974    -5.685    -7.200    -8.491    -9.542   -10.338   -10.873   -11.146   -11.163   -10.934   -10.473    -9.800    -8.939    -7.915    -6.757    -5.494    -4.156    -2.774    -1.377     0.004     1.342     2.611     3.790     4.858     5.798     6.597     7.244     7.731     8.057     8.219     8.220     8.067     7.767     7.331     6.771     6.101     5.338     4.498     3.598     2.657     1.691     0.718    -0.245    -1.182    -2.078    -2.920    -3.696    -4.395    -5.008    -5.527    -5.948    -6.266    -6.478    -6.585    -6.586    -6.484    -6.283    -5.988    -5.606    -5.143    -4.609    -4.013    -3.367    -2.681    -1.968    -1.241    -0.511     0.209     0.909     1.579     2.212     2.803     3.348     3.846     4.295     4.691     5.030     5.298     5.477     5.547     5.493     5.339     5.193     5.347     0.000    -5.347
  -6975.865     0.000  6975.865   697.761 -1072.667 -1009.636  -438.924    71.352   348.815   404.244   313.923   160.270     6.646  -109.095  -171.890  -183.196  -154.262  -100.428   -36.998    23.313    71.585   102.916   115.993   112.294    95.175    68.979    38.272     7.262   -20.591   -42.789   -57.857   -65.282   -65.379   -59.102   -47.838   -33.210   -16.892    -0.462    14.712    27.545    37.277    43.479    46.033    45.102    41.070    34.490    26.024    16.384     6.278    -3.628   -12.751   -20.612   -26.855   -31.247   -33.683   -34.174   -32.833   -29.860   -25.518   -20.119   -13.996    -7.492    -0.936     5.368    11.153    16.198    20.332    23.440    25.460    26.382    26.242    25.118    23.122    20.394    17.091    13.382     9.439     5.431     1.517    -2.160    -5.474    -8.322   -10.625   -12.327   -13.400   -13.838   -13.657   -12.894   -11.603    -9.852    -7.722    -5.299    -2.675     0.057     2.807     5.488     8.020    10.332    12.363    14.063    15.395    16.333    16.865    16.989    16.716    16.065    15.066    13.755    12.176    10.378     8.410     6.326     4.180     2.024    -0.092    -2.122    -4.022    -5.755    -7.289    -8.598    -9.662   -10.470   -11.012   -11.290   -11.308   -11.075   -10.609    -9.929    -9.057    -8.021    -6.848    -5.569    -4.214    -2.813    -1.399    -0.002     1.352     2.638     3.831     4.912     5.864     6.673     7.328     7.822     8.151     8.315     8.317     8.162     7.858     7.416     6.849     6.171     5.398     4.548     3.637     2.684     1.706     0.721    -0.254    -1.202    -2.109    -2.962    -3.747    -4.454    -5.074    -5.600    -6.025    -6.346    -6.561    -6.668    -6.669    -6.565    -6.362    -6.063    -5.675    -5.206    -4.665    -4.061    -3.406    -2.712    -1.990    -1.253    -0.515     0.215     0.923     1.601     2.242     2.840     3.392     3.895     4.349     4.751     5.093     5.364     5.546     5.616     5.562     5.406     5.258     5.415     0.000    -5.415
  -7053.041     0.000  7053.041   704.927 -1084.923 -1020.874  -443.608    72.421   352.945   408.910   317.487   162.039     6.647  -110.410  -173.903  -185.315  -156.027  -101.559   -37.389    23.619    72.445   104.132   117.352   113.603    96.279    69.775    38.709     7.339   -20.836   -43.289   -58.529   -66.037   -66.132   -59.778   -48.381   -33.581   -17.072    -0.449    14.902    27.884    37.728    44.001    46.585    45.642    41.562    34.905    26.340    16.586     6.363    -3.659   -12.889   -20.842   -27.157   -31.600   -34.065   -34.561   -33.205   -30.196   -25.804   -20.341   -14.147    -7.567    -0.934     5.443    11.296    16.399    20.582    23.726    25.770    26.703    26.561    25.424    23.405    20.645    17.304    13.552     9.563     5.508     1.548    -2.172    -5.524    -8.406   -10.735   -12.457   -13.543   -13.986   -13.803   -13.031   -11.725    -9.955    -7.800    -5.349    -2.695     0.069     2.851     5.562     8.123    10.462    12.516    14.235    15.582    16.531    17.069    17.194    16.917    16.258    15.247    13.921    12.324    10.504     8.513     6.405     4.233     2.051    -0.090    -2.144    -4.067    -5.820    -7.372    -8.697    -9.775   -10.592   -11.142   -11.423   -11.442   -11.207   -10.736   -10.048    -9.167    -8.119    -6.933    -5.639    -4.267    -2.851    -1.422    -0.009     1.360     2.660     3.867     4.961     5.924     6.741     7.404     7.903     8.236     8.403     8.404     8.247     7.940     7.493     6.919     6.234     5.453     4.593     3.672     2.708     1.719     0.724    -0.262    -1.221    -2.138    -2.999    -3.793    -4.508    -5.134    -5.665    -6.095    -6.419    -6.636    -6.744    -6.744    -6.639    -6.433    -6.130    -5.737    -5.262    -4.715    -4.104    -3.442    -2.740    -2.010    -1.265    -0.518     0.220     0.936     1.622     2.269     2.874     3.431     3.940     4.399     4.805     5.151     5.425     5.609     5.680     5.626     5.468     5.319     5.477     0.000    -5.477
  -7123.404     0.000  7123.404   711.459 -1096.094 -1031.117  -447.872    73.401   356.715   413.166   320.737   163.651     6.647  -111.609  -175.740  -187.248  -157.636  -102.589   -37.744    23.900    73.231   105.243   118.593   114.798    97.288    70.502    39.109     7.411   -21.058   -43.745   -59.141   -66.725   -66.817   -60.394   -48.875   -33.918   -17.234    -0.437    15.075    28.194    38.141    44.479    47.089    46.135    42.011    35.284    26.628    16.772     6.440    -3.687   -13.014   -21.050   -27.432   -31.922   -34.412   -34.913   -33.542   -30.502   -26.063   -20.543   -14.284    -7.635    -0.932     5.513    11.427    16.584    20.811    23.988    26.054    26.996    26.853    25.704    23.664    20.875    17.499    13.708     9.677     5.579     1.578    -2.181    -5.569    -8.481   -10.835   -12.575   -13.673   -14.120   -13.936   -13.156   -11.837   -10.048    -7.871    -5.395    -2.713     0.080     2.890     5.630     8.218    10.580    12.655    14.392    15.753    16.712    17.255    17.381    17.101    16.435    15.413    14.073    12.458    10.619     8.607     6.476     4.281     2.076    -0.089    -2.165    -4.108    -5.880    -7.450    -8.789    -9.879   -10.706   -11.262   -11.546   -11.565   -11.329   -10.854   -10.159    -9.269    -8.210    -7.011    -5.703    -4.318    -2.888    -1.445    -0.018     1.365     2.679     3.898     5.003     5.976     6.802     7.472     7.977     8.313     8.481     8.483     8.324     8.014     7.562     6.983     6.291     5.502     4.634     3.704     2.730     1.732     0.726    -0.269    -1.237    -2.163    -3.033    -3.834    -4.556    -5.188    -5.724    -6.158    -6.485    -6.703    -6.812    -6.812    -6.705    -6.496    -6.190    -5.793    -5.313    -4.760    -4.143    -3.474    -2.764    -2.027    -1.275    -0.520     0.224     0.947     1.640     2.294     2.904     3.467     3.981     4.444     4.854     5.203     5.481     5.666     5.738     5.684     5.525     5.374     5.534     0.000    -5.534
