      0.000     0.000  -299.312    -2.125    54.267    32.649     1.647   -16.670   -20.628   -15.448    -6.987     0.602     5.265     6.617     5.296     2.380    -1.038    -4.092    -6.243    -7.277    -7.240    -6.356    -4.936    -3.305    -1.753    -0.494     0.341     0.702     0.613     0.148    -0.584    -1.463    -2.370    -3.203    -3.881    -4.353    -4.596    -4.610    -4.419    -4.062    -3.587    -3.046    -2.491    -1.968    -1.516    -1.162    -0.924    -0.809    -0.813    -0.925    -1.126    -1.395    -1.707    -2.036    -2.360    -2.657    -2.910    -3.105    -3.235    -3.297    -3.290    -3.220    -3.095    -2.925    -2.722    -2.500    -2.270    -2.046    -1.839    -1.658    -1.511    -1.403    -1.337    -1.315    -1.334    -1.393    -1.487    -1.609    -1.753    -1.913    -2.080    -2.248    -2.410    -2.560    -2.692    -2.803    -2.890    -2.950    -2.983    -2.989    -2.969    -2.925    -2.861    -2.779    -2.684    -2.579    -2.468    -2.357    -2.247    -2.144    -2.050    -1.968    -1.900    -1.847    -1.811    -1.791    -1.787    -1.799    -1.826    -1.866    -1.916    -1.975    -2.041    -2.110    -2.181    -2.252    -2.319    -2.381    -2.437    -2.484    -2.522    -2.549    -2.565    -2.570    -2.564    -2.547    -2.519    -2.483    -2.437    -2.385    -2.328    -2.266    -2.201    -2.135    -2.070    -2.007    -1.946    -1.891    -1.840    -1.796    -1.760    -1.731    -1.710    -1.697    -1.692    -1.696    -1.707    -1.725    -1.750    -1.781    -1.816    -1.856    -1.898    -1.943    -1.989    -2.035    -2.080    -2.124    -2.165    -2.202    -2.236    -2.265    -2.290    -2.308    -2.322    -2.329    -2.331    -2.327    -2.317    -2.302    -2.282    -2.257    -2.228    -2.195    -2.159    -2.121    -2.080    -2.039    -1.996    -1.954    -1.911    -1.869    -1.828    -1.789    -1.750    -1.713    -1.678    -1.643    -1.610    -1.577    -1.545    -1.512    -1.476    -1.437    -1.389    -1.327    -1.241    -1.115    -0.923    -0.615     0.000     0.000
      0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
   -299.312     0.000   299.312     2.125   -54.267   -32.649    -1.647    16.670    20.628    15.448     6.987    -0.602    -5.265    -6.617    -5.296    -2.380     1.038     4.092     6.243     7.277     7.240     6.356     4.936     3.305     1.753     0.494    -0.341    -0.702    -0.613    -0.148     0.584     1.463     2.370     3.203     3.881     4.353     4.596     4.610     4.419     4.062     3.587     3.046     2.491     1.968     1.516     1.162     0.924     0.809     0.813     0.925     1.126     1.395     1.707     2.036     2.360     2.657     2.910     3.105     3.235     3.297     3.290     3.220     3.095     2.925     2.722     2.500     2.270     2.046     1.839     1.658     1.511     1.403     1.337     1.315     1.334     1.393     1.487     1.609     1.753     1.913     2.080     2.248     2.410     2.560     2.692     2.803     2.890     2.950     2.983     2.989     2.969     2.925     2.861     2.779     2.684     2.579     2.468     2.357     2.247     2.144     2.050     1.968     1.900     1.847     1.811     1.791     1.787     1.799     1.826     1.866     1.916     1.975     2.041     2.110     2.181     2.252     2.319     2.381     2.437     2.484     2.522     2.549     2.565     2.570     2.564     2.547     2.519     2.483     2.437     2.385     2.328     2.266     2.201     2.135     2.070     2.007     1.946     1.891     1.840     1.796     1.760     1.731     1.710     1.697     1.692     1.696     1.707     1.725     1.750     1.781     1.816     1.856     1.898     1.943     1.989     2.035     2.080     2.124     2.165     2.202     2.236     2.265     2.290     2.308     2.322     2.329     2.331     2.327     2.317     2.302     2.282     2.257     2.228     2.195     2.159     2.121     2.080     2.039     1.996     1.954     1.911     1.869     1.828     1.789     1.750     1.713     1.678     1.643     1.610     1.577     1.545     1.512     1.476     1.437     1.389     1.327     1.241     1.115     0.923     0.615     0.000    -0.615
   -593.886     0.000   593.886     1.586  -110.804   -67.547    -5.590    31.005    38.905    28.546    11.631    -3.540   -12.859   -15.559   -12.917    -7.088    -0.256     5.849    10.150    12.216    12.143    10.375     7.535     4.276     1.173    -1.344    -3.012    -3.734    -3.556    -2.627    -1.163     0.594     2.407     4.071     5.427     6.371     6.856     6.885     6.503     5.789     4.839     3.757     2.648     1.603     0.699    -0.008    -0.483    -0.714    -0.706    -0.483    -0.080     0.458     1.081     1.740     2.387     2.980     3.485     3.876     4.137     4.260     4.246     4.106     3.856     3.516     3.111     2.666     2.207     1.760     1.345     0.984     0.690     0.474     0.343     0.298     0.337     0.454     0.641     0.885     1.174     1.493     1.827     2.163     2.487     2.786     3.051     3.273     3.446     3.567     3.632     3.644     3.604     3.517     3.389     3.225     3.034     2.825     2.604     2.381     2.162     1.956     1.768     1.604     1.468     1.362     1.289     1.250     1.243     1.267     1.320     1.399     1.500     1.618     1.749     1.888     2.031     2.171     2.306     2.431     2.542     2.637     2.712     2.767     2.799     2.809     2.796     2.762     2.707     2.633     2.543     2.439     2.324     2.200     2.071     1.940     1.809     1.683     1.562     1.451     1.350     1.263     1.189     1.131     1.089     1.064     1.055     1.062     1.084     1.121     1.170     1.232     1.303     1.382     1.468     1.557     1.649     1.741     1.832     1.919     2.001     2.077     2.144     2.203     2.251     2.289     2.316     2.331     2.335     2.327     2.308     2.278     2.238     2.189     2.131     2.067     1.996     1.920     1.840     1.758     1.674     1.590     1.506     1.424     1.344     1.266     1.192     1.120     1.052     0.987     0.925     0.866     0.808     0.751     0.693     0.632     0.564     0.481     0.378     0.247     0.094    -0.053     0.000     0.053
   -885.833     0.000   885.833     0.622  -167.208  -102.289    -9.466    45.336    57.146    41.607    16.253    -6.482   -20.445   -24.486   -20.524   -11.785    -1.545     7.605    14.050    17.146    17.034    14.384    10.128     5.243     0.592    -3.180    -5.680    -6.762    -6.494    -5.102    -2.907    -0.274     2.444     4.937     6.969     8.384     9.111     9.154     8.582     7.512     6.087     4.467     2.804     1.238    -0.117    -1.177    -1.889    -2.234    -2.222    -1.888    -1.284    -0.479     0.455     1.443     2.413     3.302     4.059     4.645     5.036     5.220     5.200     4.990     4.615     4.106     3.498     2.831     2.144     1.473     0.852     0.310    -0.130    -0.454    -0.651    -0.718    -0.659    -0.483    -0.203     0.163     0.596     1.074     1.575     2.078     2.563     3.012     3.409     3.742     4.002     4.182     4.281     4.298     4.239     4.108     3.916     3.671     3.385     3.070     2.740     2.405     2.078     1.769     1.488     1.242     1.037     0.879     0.770     0.711     0.700     0.737     0.817     0.935     1.086     1.263     1.460     1.668     1.882     2.093     2.295     2.482     2.649     2.790     2.903     2.985     3.034     3.049     3.030     2.979     2.896     2.786     2.651     2.495     2.322     2.137     1.944     1.747     1.552     1.362     1.182     1.015     0.865     0.733     0.624     0.537     0.474     0.436     0.423     0.434     0.468     0.523     0.598     0.690     0.797     0.916     1.044     1.179     1.317     1.456     1.592     1.723     1.846     1.960     2.062     2.150     2.224     2.281     2.322     2.345     2.351     2.340     2.313     2.269     2.211     2.138     2.053     1.958     1.853     1.741     1.623     1.502     1.378     1.255     1.132     1.012     0.895     0.784     0.677     0.576     0.481     0.392     0.309     0.232     0.161     0.095     0.035    -0.023    -0.081    -0.140    -0.203    -0.266    -0.310    -0.284     0.000     0.284
  -1174.945     0.000  1174.945    -0.777  -223.408  -136.812   -13.251    59.656    75.333    54.614    20.844    -9.429   -28.016   -33.390   -28.108   -16.467    -2.828     9.358    17.940    22.062    21.912    18.381    12.711     6.206     0.011    -5.012    -8.340    -9.781    -9.424    -7.569    -4.646    -1.139     2.480     5.801     8.507    10.392    11.359    11.416    10.655     9.229     7.332     5.173     2.959     0.873    -0.932    -2.342    -3.291    -3.751    -3.735    -3.289    -2.485    -1.412    -0.168     1.147     2.439     3.623     4.632     5.412     5.932     6.177     6.151     5.872     5.372     4.694     3.885     2.997     2.081     1.188     0.361    -0.361    -0.947    -1.378    -1.640    -1.730    -1.651    -1.417    -1.044    -0.557     0.020     0.656     1.324     1.995     2.641     3.239     3.768     4.211     4.557     4.797     4.928     4.952     4.873     4.699     4.443     4.116     3.736     3.317     2.877     2.431     1.996     1.585     1.210     0.882     0.610     0.400     0.255     0.176     0.162     0.211     0.317     0.475     0.676     0.913     1.174     1.452     1.736     2.018     2.287     2.536     2.758     2.947     3.098     3.207     3.272     3.292     3.267     3.199     3.090     2.943     2.764     2.556     2.326     2.080     1.823     1.561     1.301     1.049     0.809     0.587     0.387     0.213     0.067    -0.049    -0.132    -0.182    -0.199    -0.184    -0.139    -0.065     0.035     0.159     0.302     0.461     0.632     0.812     0.997     1.182     1.364     1.539     1.705     1.857     1.994     2.112     2.211     2.289     2.344     2.377     2.387     2.374     2.338     2.282     2.206     2.111     2.001     1.876     1.739     1.593     1.439     1.281     1.120     0.960     0.802     0.647     0.499     0.357     0.223     0.098    -0.017    -0.123    -0.218    -0.302    -0.375    -0.435    -0.482    -0.517    -0.540    -0.553    -0.555    -0.541    -0.491    -0.361     0.000     0.361
  -1461.023     0.000  1461.023    -2.595  -279.332  -171.066   -16.930    73.955    93.447    67.552    25.395   -12.381   -35.567   -42.263   -35.661   -21.126    -4.100    11.108    21.817    26.960    26.770    22.361    15.284     7.164    -0.568    -6.837   -10.991   -12.789   -12.343   -10.027    -6.378    -2.001     2.517     6.662    10.040    12.391    13.599    13.670    12.719    10.939     8.572     5.877     3.113     0.510    -1.742    -3.503    -4.687    -5.261    -5.241    -4.684    -3.681    -2.342    -0.789     0.853     2.465     3.944     5.203     6.177     6.826     7.132     7.099     6.751     6.127     5.281     4.271     3.163     2.020     0.905    -0.127    -1.027    -1.760    -2.297    -2.624    -2.736    -2.638    -2.345    -1.880    -1.271    -0.552     0.243     1.076     1.913     2.720     3.466     4.127     4.680     5.112     5.412     5.576     5.605     5.507     5.290     4.970     4.563     4.089     3.566     3.017     2.461     1.917     1.404     0.937     0.528     0.189    -0.074    -0.255    -0.353    -0.370    -0.309    -0.176     0.021     0.273     0.568     0.895     1.242     1.596     1.948     2.284     2.595     2.873     3.109     3.298     3.434     3.515     3.541     3.510     3.425     3.289     3.107     2.883     2.624     2.338     2.030     1.710     1.384     1.060     0.745     0.446     0.170    -0.080    -0.297    -0.479    -0.622    -0.725    -0.787    -0.808    -0.789    -0.732    -0.638    -0.513    -0.358    -0.179     0.021     0.236     0.462     0.693     0.925     1.153     1.373     1.581     1.772     1.944     2.094     2.219     2.318     2.389     2.432     2.446     2.432     2.390     2.323     2.230     2.115     1.980     1.828     1.661     1.483     1.296     1.103     0.909     0.715     0.524     0.339     0.162    -0.005    -0.161    -0.305    -0.435    -0.550    -0.650    -0.733    -0.798    -0.842    -0.866    -0.869    -0.851    -0.814    -0.760    -0.687    -0.581    -0.398     0.000     0.398
  -1743.876     0.000  1743.876    -4.802  -334.912  -205.005   -20.492    88.221   111.467    80.403    29.899   -15.338   -43.091   -51.094   -43.174   -25.756    -5.361    12.854    25.680    31.836    31.606    26.322    17.844     8.117    -1.145    -8.654   -13.629   -15.781   -15.246   -12.471    -8.100    -2.857     2.555     7.520    11.566    14.382    15.828    15.913    14.774    12.642     9.806     6.579     3.268     0.150    -2.548    -4.657    -6.075    -6.762    -6.738    -6.072    -4.870    -3.265    -1.405     0.562     2.493     4.264     5.772     6.939     7.716     8.083     8.044     7.627     6.881     5.867     4.657     3.329     1.961     0.626    -0.610    -1.689    -2.566    -3.210    -3.601    -3.735    -3.617    -3.267    -2.709    -1.980    -1.118    -0.166     0.833     1.835     2.801     3.696     4.487     5.150     5.667     6.027     6.224     6.259     6.141     5.882     5.499     5.012     4.443     3.818     3.160     2.495     1.844     1.229     0.670     0.180    -0.226    -0.540    -0.757    -0.875    -0.894    -0.821    -0.661    -0.425    -0.123     0.230     0.622     1.038     1.464     1.885     2.288     2.661     2.994     3.277     3.503     3.667     3.765     3.796     3.759     3.658     3.496     3.278     3.010     2.701     2.358     1.990     1.607     1.217     0.829     0.453     0.096    -0.235    -0.533    -0.792    -1.009    -1.180    -1.303    -1.376    -1.401    -1.377    -1.307    -1.195    -1.043    -0.857    -0.641    -0.401    -0.142     0.130     0.408     0.688     0.963     1.228     1.478     1.710     1.918     2.099     2.251     2.372     2.459     2.513     2.533     2.519     2.473     2.395     2.288     2.154     1.997     1.819     1.624     1.416     1.197     0.973     0.747     0.523     0.303     0.091    -0.111    -0.300    -0.474    -0.631    -0.771    -0.892    -0.992    -1.069    -1.121    -1.147    -1.145    -1.116    -1.060    -0.982    -0.888    -0.780    -0.647    -0.439     0.000     0.439
  -2023.322     0.000  2023.322    -7.365  -390.081  -238.591   -23.931   102.440   129.374    93.153    34.349   -18.297   -50.582   -59.876   -50.639   -30.353    -6.606    14.598    29.525    36.687    36.415    30.261    20.388     9.063    -1.719   -10.461   -16.251   -18.755   -18.131   -14.900    -9.811    -3.705     2.595     8.375    13.084    16.363    18.046    18.145    16.819    14.336    11.034     7.277     3.423    -0.207    -3.348    -5.803    -7.453    -8.253    -8.225    -7.449    -6.049    -4.181    -2.015     0.274     2.523     4.585     6.340     7.699     8.604     9.031     8.985     8.500     7.632     6.451     5.043     3.498     1.905     0.351    -1.088    -2.343    -3.365    -4.114    -4.569    -4.725    -4.588    -4.179    -3.530    -2.681    -1.677    -0.569     0.594     1.761     2.886     3.928     4.849     5.622     6.224     6.643     6.872     6.914     6.777     6.475     6.030     5.463     4.801     4.073     3.308     2.533     1.776     1.061     0.410    -0.159    -0.632    -0.997    -1.249    -1.386    -1.409    -1.323    -1.136    -0.861    -0.510    -0.097     0.359     0.844     1.340     1.830     2.300     2.735     3.123     3.453     3.717     3.908     4.023     4.059     4.017     3.900     3.711     3.458     3.147     2.788     2.389     1.962     1.516     1.063     0.612     0.175    -0.240    -0.624    -0.970    -1.272    -1.523    -1.721    -1.863    -1.947    -1.974    -1.946    -1.864    -1.731    -1.553    -1.335    -1.082    -0.801    -0.498    -0.180     0.146     0.473     0.795     1.106     1.400     1.671     1.916     2.130     2.309     2.453     2.558     2.624     2.650     2.638     2.588     2.501     2.381     2.230     2.052     1.851     1.629     1.393     1.146     0.892     0.637     0.385     0.138    -0.099    -0.322    -0.530    -0.719    -0.889    -1.036    -1.159    -1.257    -1.327    -1.367    -1.375    -1.351    -1.295    -1.211    -1.106    -0.987    -0.862    -0.717    -0.494     0.000     0.494
  -2299.184     0.000  2299.184   -10.250  -444.776  -271.788   -27.244   116.596   147.147   105.785    38.738   -21.258   -58.031   -68.598   -58.047   -34.909    -7.834    16.337    33.350    41.509    41.193    34.172    22.914    10.002    -2.290   -12.254   -18.854   -21.708   -20.994   -17.310   -11.507    -4.546     2.636     9.226    14.595    18.333    20.251    20.363    18.851    16.021    12.256     7.973     3.579    -0.560    -4.139    -6.938    -8.819    -9.731    -9.699    -8.814    -7.218    -5.088    -2.619    -0.009     2.555     4.906     6.907     8.457     9.489     9.975     9.923     9.371     8.380     7.035     5.430     3.669     1.853     0.081    -1.558    -2.990    -4.154    -5.008    -5.526    -5.703    -5.547    -5.081    -4.341    -3.373    -2.228    -0.964     0.362     1.693     2.976     4.163     5.214     6.095     6.781     7.259     7.521     7.569     7.413     7.070     6.562     5.916     5.162     4.333     3.461     2.578     1.715     0.901     0.159    -0.490    -1.028    -1.444    -1.731    -1.886    -1.912    -1.813    -1.600    -1.286    -0.885    -0.415     0.107     0.660     1.225     1.785     2.321     2.818     3.261     3.638     3.939     4.158     4.289     4.331     4.284     4.151     3.936     3.648     3.295     2.886     2.432     1.946     1.439     0.923     0.410    -0.087    -0.560    -0.997    -1.390    -1.732    -2.018    -2.242    -2.403    -2.498    -2.527    -2.493    -2.398    -2.246    -2.041    -1.791    -1.501    -1.178    -0.831    -0.467    -0.093     0.283     0.652     1.009     1.346     1.659     1.940     2.187     2.395     2.562     2.686     2.764     2.799     2.789     2.736     2.642     2.510     2.344     2.146     1.922     1.677     1.414     1.140     0.859     0.576     0.297     0.026    -0.234    -0.478    -0.703    -0.907    -1.086    -1.240    -1.366    -1.463    -1.527    -1.558    -1.553    -1.513    -1.439    -1.336    -1.214    -1.083    -0.949    -0.799    -0.561     0.000     0.561
