      0.000     0.000  -320.411    14.123    61.866    28.524    -6.612   -22.748   -22.143   -13.080    -2.806     4.480     7.419     6.534     3.238    -0.915    -4.666    -7.240    -8.343    -8.070    -6.760    -4.863    -2.826    -1.019     0.307     1.027     1.133     0.708    -0.107    -1.145    -2.237    -3.238    -4.036    -4.561    -4.785    -4.719    -4.400    -3.891    -3.261    -2.586    -1.935    -1.364    -0.919    -0.626    -0.496    -0.527    -0.700    -0.990    -1.364    -1.787    -2.222    -2.639    -3.008    -3.307    -3.523    -3.647    -3.679    -3.624    -3.493    -3.300    -3.063    -2.800    -2.529    -2.267    -2.030    -1.830    -1.676    -1.575    -1.529    -1.537    -1.596    -1.699    -1.840    -2.008    -2.193    -2.385    -2.575    -2.753    -2.911    -3.042    -3.141    -3.206    -3.234    -3.226    -3.183    -3.110    -3.009    -2.886    -2.746    -2.597    -2.443    -2.291    -2.146    -2.013    -1.896    -1.799    -1.724    -1.673    -1.646    -1.642    -1.662    -1.702    -1.760    -1.834    -1.919    -2.014    -2.113    -2.213    -2.311    -2.404    -2.489    -2.564    -2.626    -2.675    -2.708    -2.727    -2.731    -2.720    -2.696    -2.660    -2.614    -2.559    -2.497    -2.431    -2.363    -2.295    -2.228    -2.166    -2.109    -2.059    -2.018    -1.985    -1.963    -1.950    -1.948    -1.956    -1.973    -1.999    -2.032    -2.073    -2.119    -2.169    -2.222    -2.276    -2.330    -2.383    -2.432    -2.478    -2.519    -2.554    -2.583    -2.604    -2.617    -2.622    -2.619    -2.609    -2.590    -2.565    -2.532    -2.494    -2.451    -2.403    -2.352    -2.298    -2.243    -2.187    -2.131    -2.077    -2.024    -1.975    -1.928    -1.886    -1.847    -1.814    -1.786    -1.763    -1.745    -1.732    -1.724    -1.720    -1.721    -1.726    -1.734    -1.744    -1.756    -1.769    -1.781    -1.793    -1.802    -1.808    -1.809    -1.805    -1.792    -1.769    -1.732    -1.674    -1.584    -1.445    -1.229    -0.885     0.000     0.000
      0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000
   -320.411     0.000   320.411   -14.123   -61.866   -28.524     6.612    22.748    22.143    13.080     2.806    -4.480    -7.419    -6.534    -3.238     0.915     4.666     7.240     8.343     8.070     6.760     4.863     2.826     1.019    -0.307    -1.027    -1.133    -0.708     0.107     1.145     2.237     3.238     4.036     4.561     4.785     4.719     4.400     3.891     3.261     2.586     1.935     1.364     0.919     0.626     0.496     0.527     0.700     0.990     1.364     1.787     2.222     2.639     3.008     3.307     3.523     3.647     3.679     3.624     3.493     3.300     3.063     2.800     2.529     2.267     2.030     1.830     1.676     1.575     1.529     1.537     1.596     1.699     1.840     2.008     2.193     2.385     2.575     2.753     2.911     3.042     3.141     3.206     3.234     3.226     3.183     3.110     3.009     2.886     2.746     2.597     2.443     2.291     2.146     2.013     1.896     1.799     1.724     1.673     1.646     1.642     1.662     1.702     1.760     1.834     1.919     2.014     2.113     2.213     2.311     2.404     2.489     2.564     2.626     2.675     2.708     2.727     2.731     2.720     2.696     2.660     2.614     2.559     2.497     2.431     2.363     2.295     2.228     2.166     2.109     2.059     2.018     1.985     1.963     1.950     1.948     1.956     1.973     1.999     2.032     2.073     2.119     2.169     2.222     2.276     2.330     2.383     2.432     2.478     2.519     2.554     2.583     2.604     2.617     2.622     2.619     2.609     2.590     2.565     2.532     2.494     2.451     2.403     2.352     2.298     2.243     2.187     2.131     2.077     2.024     1.975     1.928     1.886     1.847     1.814     1.786     1.763     1.745     1.732     1.724     1.720     1.721     1.726     1.734     1.744     1.756     1.769     1.781     1.793     1.802     1.808     1.809     1.805     1.792     1.769     1.732     1.674     1.584     1.445     1.229     0.885     0.000    -0.885
   -635.597     0.000   635.597   -31.048  -126.123   -59.444    10.765    42.997    41.775    23.652     3.115   -11.446   -17.319   -15.548    -8.957    -0.656     6.843    11.987    14.193    13.646    11.027     7.234     3.162    -0.451    -3.100    -4.539    -4.751    -3.901    -2.272    -0.197     1.986     3.987     5.581     6.631     7.080     6.947     6.310     5.292     4.033     2.684     1.381     0.240    -0.650    -1.235    -1.494    -1.434    -1.087    -0.508     0.240     1.085     1.956     2.789     3.526     4.125     4.556     4.804     4.867     4.757     4.496     4.111     3.637     3.111     2.569     2.046     1.572     1.172     0.865     0.662     0.570     0.586     0.704     0.911     1.192     1.527     1.898     2.282     2.662     3.017     3.332     3.594     3.793     3.922     3.979     3.963     3.878     3.730     3.529     3.283     3.004     2.705     2.398     2.094     1.804     1.538     1.305     1.111     0.962     0.859     0.805     0.798     0.836     0.916     1.033     1.180     1.352     1.540     1.738     1.939     2.135     2.321     2.491     2.640     2.765     2.862     2.929     2.967     2.974     2.953     2.905     2.833     2.740     2.630     2.507     2.375     2.239     2.102     1.970     1.845     1.732     1.632     1.549     1.485     1.439     1.414     1.410     1.425     1.460     1.511     1.579     1.660     1.752     1.852     1.958     2.066     2.174     2.280     2.380     2.472     2.554     2.624     2.680     2.722     2.749     2.760     2.754     2.733     2.697     2.646     2.582     2.506     2.419     2.324     2.222     2.115     2.004     1.893     1.782     1.674     1.569     1.470     1.378     1.294     1.218     1.152     1.096     1.051     1.015     0.991     0.976     0.970     0.974     0.985     1.002     1.025     1.052     1.080     1.109     1.136     1.160     1.178     1.189     1.191     1.181     1.157     1.112     1.043     0.941     0.801     0.626     0.452     0.000    -0.452
   -947.813     0.000   947.813   -48.353  -190.186   -90.193    14.973    63.222    61.360    34.187     3.408   -18.409   -27.204   -24.545   -14.664    -2.221     9.018    16.726    20.031    19.210    15.284     9.599     3.495    -1.919    -5.890    -8.046    -8.363    -7.090    -4.647    -1.538     1.735     4.733     7.123     8.697     9.369     9.170     8.216     6.689     4.803     2.780     0.827    -0.882    -2.216    -3.094    -3.481    -3.391    -2.872    -2.003    -0.882     0.384     1.690     2.937     4.042     4.940     5.586     5.958     6.053     5.889     5.496     4.919     4.209     3.420     2.608     1.824     1.114     0.515     0.055    -0.249    -0.387    -0.363    -0.187     0.124     0.545     1.048     1.603     2.180     2.748     3.281     3.753     4.146     4.444     4.638     4.722     4.698     4.571     4.350     4.048     3.680     3.263     2.814     2.353     1.898     1.463     1.065     0.716     0.426     0.201     0.048    -0.034    -0.044     0.014     0.134     0.309     0.529     0.786     1.069     1.366     1.666     1.961     2.240     2.495     2.718     2.905     3.050     3.151     3.208     3.219     3.187     3.116     3.008     2.868     2.704     2.519     2.322     2.118     1.913     1.715     1.528     1.358     1.209     1.085     0.988     0.921     0.884     0.877     0.900     0.952     1.030     1.131     1.252     1.390     1.541     1.700     1.862     2.025     2.183     2.333     2.471     2.594     2.700     2.785     2.848     2.889     2.905     2.898     2.866     2.812     2.736     2.641     2.527     2.398     2.256     2.104     1.944     1.780     1.614     1.448     1.287     1.131     0.984     0.847     0.722     0.610     0.513     0.431     0.365     0.314     0.279     0.260     0.255     0.263     0.283     0.314     0.353     0.399     0.449     0.500     0.550     0.597     0.639     0.673     0.699     0.713     0.714     0.700     0.668     0.618     0.553     0.493     0.489     0.000    -0.489
  -1256.839     0.000  1256.839   -66.030  -253.968  -120.707    19.249    83.409    80.875    44.668     3.681   -25.365   -37.065   -33.515   -20.351    -3.778    11.190    21.455    25.853    24.758    19.528    11.955     3.826    -3.385    -8.672   -11.543   -11.966   -10.269    -7.015    -2.874     1.485     5.478     8.661    10.756    11.652    11.386    10.115     8.081     5.570     2.876     0.275    -2.002    -3.779    -4.947    -5.463    -5.342    -4.651    -3.494    -2.001    -0.314     1.425     3.086     4.558     5.753     6.614     7.109     7.236     7.017     6.494     5.726     4.780     3.730     2.648     1.604     0.658    -0.140    -0.753    -1.156    -1.341    -1.308    -1.073    -0.660    -0.100     0.570     1.310     2.078     2.835     3.545     4.174     4.697     5.094     5.352     5.465     5.433     5.264     4.970     4.568     4.077     3.522     2.925     2.311     1.704     1.126     0.596     0.131    -0.256    -0.554    -0.759    -0.867    -0.881    -0.804    -0.644    -0.411    -0.116     0.226     0.602     0.997     1.398     1.791     2.162     2.502     2.799     3.048     3.242     3.377     3.452     3.467     3.425     3.330     3.186     3.001     2.782     2.536     2.274     2.002     1.730     1.467     1.218     0.992     0.794     0.628     0.500     0.410     0.361     0.352     0.384     0.453     0.557     0.692     0.854     1.038     1.239     1.451     1.668     1.885     2.096     2.296     2.481     2.646     2.787     2.901     2.986     3.040     3.063     3.054     3.013     2.942     2.842     2.715     2.565     2.394     2.206     2.005     1.793     1.576     1.356     1.138     0.925     0.719     0.525     0.345     0.181     0.035    -0.092    -0.198    -0.283    -0.347    -0.389    -0.410    -0.412    -0.396    -0.362    -0.314    -0.254    -0.183    -0.106    -0.026     0.056     0.137     0.213     0.284     0.349     0.406     0.455     0.495     0.525     0.547     0.565     0.595     0.682     0.000    -0.682
  -1562.474     0.000  1562.474   -84.038  -317.385  -150.938    23.601   103.539   100.297    55.080     3.927   -32.308   -46.894   -42.449   -26.010    -5.321    13.360    26.169    31.655    30.285    23.754    14.301     4.154    -4.846   -11.445   -15.027   -15.554   -13.435    -9.373    -4.204     1.237     6.220    10.194    12.809    13.926    13.593    12.008     9.469     6.334     2.972    -0.275    -3.116    -5.334    -6.793    -7.436    -7.285    -6.422    -4.978    -3.115    -1.009     1.162     3.235     5.072     6.564     7.638     8.256     8.415     8.142     7.489     6.530     5.350     4.039     2.690     1.387     0.206    -0.790    -1.555    -2.059    -2.289    -2.248    -1.955    -1.439    -0.739     0.097     1.020     1.979     2.924     3.810     4.596     5.249     5.744     6.066     6.207     6.168     5.957     5.590     5.088     4.476     3.783     3.038     2.273     1.515     0.794     0.132    -0.448    -0.930    -1.303    -1.558    -1.693    -1.710    -1.613    -1.413    -1.123    -0.755    -0.328     0.142     0.636     1.136     1.626     2.090     2.514     2.886     3.196     3.438     3.607     3.701     3.721     3.669     3.550     3.371     3.140     2.866     2.561     2.233     1.895     1.556     1.227     0.917     0.635     0.388     0.182     0.022    -0.090    -0.151    -0.161    -0.121    -0.035     0.096     0.265     0.468     0.699     0.950     1.215     1.487     1.758     2.023     2.273     2.505     2.711     2.888     3.031     3.139     3.208     3.237     3.227     3.177     3.089     2.966     2.810     2.624     2.413     2.180     1.930     1.668     1.399     1.127     0.857     0.593     0.340     0.101    -0.121    -0.322    -0.501    -0.655    -0.783    -0.885    -0.959    -1.006    -1.026    -1.021    -0.993    -0.942    -0.872    -0.785    -0.685    -0.575    -0.458    -0.338    -0.216    -0.096     0.022     0.136     0.245     0.351     0.452     0.546     0.631     0.707     0.786     0.907     0.000    -0.907
  -1864.526     0.000  1864.526  -102.328  -380.358  -180.844    28.028   123.592   119.602    65.407     4.142   -39.235   -56.679   -51.336   -31.633    -6.848    15.527    30.865    37.432    35.786    27.960    16.634     4.479    -6.301   -14.204   -18.494   -19.123   -16.584   -11.717    -5.526     0.991     6.961    11.720    14.852    16.190    15.791    13.892    10.850     7.095     3.068    -0.821    -4.224    -6.881    -8.628    -9.399    -9.217    -8.183    -6.453    -4.221    -1.699     0.901     3.385     5.586     7.373     8.660     9.400     9.590     9.263     8.482     7.333     5.919     4.350     2.733     1.172    -0.242    -1.435    -2.350    -2.954    -3.229    -3.181    -2.829    -2.211    -1.373    -0.371     0.735     1.884     3.016     4.077     5.018     5.801     6.395     6.781     6.950     6.903     6.651     6.212     5.611     4.878     4.048     3.156     2.239     1.332     0.468    -0.324    -1.019    -1.596    -2.042    -2.348    -2.509    -2.529    -2.413    -2.174    -1.825    -1.384    -0.872    -0.310     0.282     0.882     1.469     2.025     2.533     2.979     3.351     3.642     3.844     3.957     3.981     3.919     3.777     3.563     3.287     2.960     2.594     2.202     1.797     1.392     0.998     0.627     0.290    -0.005    -0.251    -0.442    -0.575    -0.648    -0.659    -0.611    -0.507    -0.350    -0.146     0.098     0.375     0.676     0.995     1.321     1.647     1.965     2.267     2.545     2.793     3.006     3.180     3.310     3.394     3.431     3.420     3.362     3.259     3.113     2.928     2.708     2.457     2.180     1.884     1.573     1.253     0.930     0.610     0.298    -0.002    -0.284    -0.546    -0.782    -0.992    -1.171    -1.319    -1.434    -1.516    -1.565    -1.582    -1.567    -1.523    -1.452    -1.357    -1.240    -1.106    -0.958    -0.800    -0.636    -0.468    -0.300    -0.132     0.035     0.199     0.359     0.515     0.660     0.790     0.899     0.994     1.123     0.000    -1.123
  -2162.816     0.000  2162.816  -120.847  -442.814  -210.392    32.527   143.545   138.769    75.634     4.325   -46.140   -66.413   -60.166   -37.214    -8.355    17.690    35.541    43.179    41.257    32.141    18.953     4.801    -7.748   -16.948   -21.940   -22.671   -19.713   -14.046    -6.837     0.750     7.700    13.240    16.886    18.443    17.978    15.766    12.225     7.854     3.165    -1.362    -5.324    -8.417   -10.450   -11.347   -11.136    -9.932    -7.917    -5.318    -2.382     0.646     3.537     6.099     8.180     9.678    10.540    10.761    10.381     9.471     8.134     6.489     4.661     2.780     0.963    -0.683    -2.072    -3.138    -3.840    -4.160    -4.104    -3.694    -2.974    -1.999    -0.832     0.456     1.794     3.112     4.347     5.443     6.354     7.046     7.496     7.693     7.639     7.346     6.835     6.135     5.282     4.316     3.278     2.211     1.156     0.150    -0.772    -1.580    -2.252    -2.771    -3.126    -3.314    -3.336    -3.201    -2.922    -2.515    -2.003    -1.406    -0.751    -0.061     0.637     1.322     1.969     2.561     3.081     3.514     3.853     4.089     4.221     4.249     4.178     4.013     3.764     3.443     3.063     2.638     2.182     1.711     1.240     0.782     0.352    -0.040    -0.383    -0.669    -0.891    -1.045    -1.128    -1.141    -1.084    -0.962    -0.778    -0.540    -0.255     0.068     0.421     0.793     1.174     1.555     1.926     2.279     2.604     2.895     3.145     3.348     3.501     3.601     3.646     3.635     3.570     3.453     3.286     3.073     2.819     2.530     2.211     1.869     1.510     1.141     0.769     0.401     0.041    -0.303    -0.628    -0.927    -1.197    -1.435    -1.637    -1.803    -1.930    -2.018    -2.067    -2.077    -2.050    -1.989    -1.894    -1.771    -1.622    -1.451    -1.263    -1.062    -0.853    -0.638    -0.420    -0.203     0.014     0.227     0.435     0.634     0.816     0.973     1.095     1.192     1.320     0.000    -1.320
  -2457.166     0.000  2457.166  -139.541  -504.685  -239.554    37.092   163.375   157.773    85.750     4.473   -53.015   -76.083   -68.929   -42.745    -9.839    19.850    40.193    48.891    46.692    36.293    21.255     5.121    -9.185   -19.672   -25.361   -26.192   -22.818   -16.356    -8.137     0.513     8.436    14.752    18.908    20.683    20.152    17.630    13.593     8.609     3.263    -1.898    -6.414    -9.939   -12.257   -13.279   -13.038   -11.665    -9.368    -6.405    -3.057     0.395     3.692     6.612     8.985    10.693    11.675    11.928    11.494    10.458     8.934     7.058     4.975     2.830     0.759    -1.118    -2.700    -3.915    -4.716    -5.081    -5.016    -4.549    -3.728    -2.615    -1.285     0.184     1.709     3.212     4.621     5.870     6.910     7.699     8.211     8.437     8.375     8.041     7.459     6.662     5.690     4.589     3.407     2.191     0.988    -0.158    -1.208    -2.130    -2.895    -3.486    -3.891    -4.104    -4.129    -3.975    -3.656    -3.193    -2.607    -1.927    -1.179    -0.393     0.404     1.184     1.923     2.599     3.191     3.686     4.073     4.343     4.494     4.527     4.446     4.258     3.976     3.611     3.178     2.694     2.175     1.639     1.102     0.582     0.092    -0.354    -0.745    -1.069    -1.322    -1.496    -1.590    -1.604    -1.538    -1.397    -1.186    -0.914    -0.588    -0.218     0.186     0.611     1.047     1.483     1.908     2.312     2.684     3.018     3.304     3.538     3.715     3.831     3.885     3.875     3.804     3.672     3.485     3.245     2.959     2.632     2.272     1.886     1.481     1.065     0.645     0.229    -0.176    -0.564    -0.928    -1.263    -1.566    -1.830    -2.054    -2.236    -2.373    -2.465    -2.512    -2.515    -2.474    -2.394    -2.275    -2.123    -1.940    -1.732    -1.504    -1.260    -1.006    -0.745    -0.482    -0.219     0.041     0.296     0.542     0.773     0.980     1.152     1.279     1.373     1.502     0.000    -1.502
